submission_id,RT,adj_cond,age,botresponse,comments,condition,context,context_picture,education,enjoyment,experiment_id,fairprice,item,languages,picture,problems,question1,question2,response,sentence,sex,size_adj,size_target,startTime,text,trial_name,trial_number,understand
200,NA,incongruent,37,jessica,NA,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,2,6,.75,flowers,English,images/sunflower.png,NA,That's a small,NA,plant,You say to your friend:,male,small,big,1565032758696,This one is also in the collection.,main1,1,yes
200,NA,incongruent,37,jessica,NA,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,2,6,.75,trees,English,images/bonsai.png,NA,That's a big,NA,bonsai tree,You say to your friend:,male,big,small,1565032758696,This one is also in the landscape.,main1,2,yes
200,NA,incongruent,37,jessica,NA,prenominal,You see a parade of animals.,images/animal_parade_big.png,graduated_college,2,6,.75,dogs,English,images/great-dane.png,NA,That's a small,NA,animal,You say to your friend:,male,small,big,1565032758696,This one is also in the parade.,main1,3,yes
200,NA,incongruent,37,jessica,NA,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,2,6,.75,primates,English,images/gorilla.png,NA,That's a small,NA,gorilla,You say to your friend:,male,small,big,1565032758696,This one is also in the parade.,main2,1,yes
200,NA,incongruent,37,jessica,NA,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_college,2,6,.75,fish,English,images/goldfish.png,NA,That's a big,NA,goldfish,You say to your friend:,male,big,small,1565032758696,This one is also in the parade.,main2,2,yes
200,NA,incongruent,37,jessica,NA,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,2,6,.75,birds,English,images/hummingbird.png,NA,That's a big,NA,hummingbird,You say to your friend:,male,big,small,1565032758696,This one is also in the parade.,main2,3,yes
199,NA,incongruent,26,sarah,no,predicative,You see the following items in a landscape.,images/landscape_small.png,higher_degree,2,6,0.5,trees,English,images/bonsai.png,no,That,is big.,plant,You say to your friend:,female,big,small,1565032689001,This one is also in the landscape.,main1,1,yes
199,NA,incongruent,26,sarah,no,predicative,You see a parade of animals.,images/primates_parade_big.png,higher_degree,2,6,0.5,primates,English,images/gorilla.png,no,That,is small.,ape,You say to your friend:,female,small,big,1565032689001,This one is also in the parade.,main1,2,yes
199,NA,incongruent,26,sarah,no,predicative,You see a parade of animals.,images/fish_parade_big.png,higher_degree,2,6,0.5,fish,English,images/swordfish.png,no,That,is small.,swordfish,You say to your friend:,female,small,big,1565032689001,This one is also in the parade.,main1,3,yes
199,NA,incongruent,26,sarah,no,predicative,You see a collection of plants.,images/plant_parade_small.png,higher_degree,2,6,0.5,flowers,English,images/daisy.png,no,That,is big.,flower,You say to your friend:,female,big,small,1565032689001,This one is also in the collection.,main2,1,yes
199,NA,incongruent,26,sarah,no,predicative,You see a parade of animals.,images/birds_parade_small.png,higher_degree,2,6,0.5,birds,English,images/hummingbird.png,no,That,is big.,hummingbird,You say to your friend:,female,big,small,1565032689001,This one is also in the parade.,main2,2,yes
199,NA,incongruent,26,sarah,no,predicative,You see a parade of animals.,images/animal_parade_big.png,higher_degree,2,6,0.5,dogs,English,images/great-dane.png,no,That,is small.,dog,You say to your friend:,female,small,big,1565032689001,This one is also in the parade.,main2,3,yes
198,NA,incongruent,32,mary,thanks,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,2,6,0.75,dogs,English,images/chihuahua.png,no,That's a big,NA,dog,You say to your friend:,male,big,small,1565032735019,This one is also in the parade.,main1,1,yes
198,NA,incongruent,32,mary,thanks,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,2,6,0.75,primates,English,images/gorilla.png,no,That's a small,NA,ape,You say to your friend:,male,small,big,1565032735019,This one is also in the parade.,main1,2,yes
198,NA,incongruent,32,mary,thanks,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,2,6,0.75,trees,English,images/bonsai.png,no,That's a big,NA,bansai,You say to your friend:,male,big,small,1565032735019,This one is also in the landscape.,main1,3,yes
198,NA,incongruent,32,mary,thanks,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,2,6,0.75,fish,English,images/swordfish.png,no,That's a small,NA,swordfish,You say to your friend:,male,small,big,1565032735019,This one is also in the parade.,main2,1,yes
198,NA,incongruent,32,mary,thanks,prenominal,You see a collection of plants.,images/plant_parade_small.png,graduated_college,2,6,0.75,flowers,English,images/daisy.png,no,That's a big,NA,flower,You say to your friend:,male,big,small,1565032735019,This one is also in the collection.,main2,2,yes
198,NA,incongruent,32,mary,thanks,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_college,2,6,0.75,birds,English,images/swan.png,no,That's a small,NA,swan,You say to your friend:,male,small,big,1565032735019,This one is also in the parade.,main2,3,yes
197,NA,incongruent,35,linda,NA,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,0.75,fish,english,images/goldfish.png,no,That's a big,NA,parade,You say to your friend:,NA,big,small,1565032958578,This one is also in the parade.,main1,1,yes
197,NA,incongruent,35,linda,NA,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,0.75,flowers,english,images/sunflower.png,no,That's a small,NA,flower,You say to your friend:,NA,small,big,1565032958578,This one is also in the collection.,main1,2,yes
197,NA,incongruent,35,linda,NA,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,0.75,birds,english,images/hummingbird.png,no,That's a big,NA,gorilla,You say to your friend:,NA,big,small,1565032958578,This one is also in the parade.,main1,3,yes
197,NA,incongruent,35,linda,NA,prenominal,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,0.75,trees,english,images/redwood.png,no,That's a small,NA,flower,You say to your friend:,NA,small,big,1565032958578,This one is also in the landscape.,main2,1,yes
197,NA,incongruent,35,linda,NA,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,0.75,dogs,english,images/chihuahua.png,no,That's a big,NA,horse,You say to your friend:,NA,big,small,1565032958578,This one is also in the parade.,main2,2,yes
197,NA,incongruent,35,linda,NA,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,1,6,0.75,primates,english,images/gorilla.png,no,That's a small,NA,koala,You say to your friend:,NA,small,big,1565032958578,This one is also in the parade.,main2,3,yes
196,NA,incongruent,31,patricia,NA,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,2,6,0.50,flowers,English,images/sunflower.png,No.,That's a small,NA,plant,You say to your friend:,male,small,big,1565032901738,This one is also in the collection.,main1,1,yes
196,NA,incongruent,31,patricia,NA,prenominal,You see the following items in a landscape.,images/landscape_big.png,graduated_college,2,6,0.50,trees,English,images/redwood.png,No.,That's a small,NA,tree,You say to your friend:,male,small,big,1565032901738,This one is also in the landscape.,main1,2,yes
196,NA,incongruent,31,patricia,NA,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_college,2,6,0.50,fish,English,images/goldfish.png,No.,That's a big,NA,fish,You say to your friend:,male,big,small,1565032901738,This one is also in the parade.,main1,3,yes
196,NA,incongruent,31,patricia,NA,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,2,6,0.50,dogs,English,images/chihuahua.png,No.,That's a big,NA,dog,You say to your friend:,male,big,small,1565032901738,This one is also in the parade.,main2,1,yes
196,NA,incongruent,31,patricia,NA,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_college,2,6,0.50,birds,English,images/swan.png,No.,That's a small,NA,swan,You say to your friend:,male,small,big,1565032901738,This one is also in the parade.,main2,2,yes
196,NA,incongruent,31,patricia,NA,prenominal,You see a parade of animals.,images/primates_parade_small.png,graduated_college,2,6,0.50,primates,English,images/spider-monkey.png,No.,That's a big,NA,monkey,You say to your friend:,male,big,small,1565032901738,This one is also in the parade.,main2,3,yes
195,NA,incongruent,62,patricia,NA,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,2,6,.50,flowers,English,images/sunflower.png,no,That's a small,NA,sunflower,You say to your friend:,male,small,big,1565032729690,This one is also in the collection.,main1,1,yes
195,NA,incongruent,62,patricia,NA,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,2,6,.50,primates,English,images/gorilla.png,no,That's a small,NA,ape,You say to your friend:,male,small,big,1565032729690,This one is also in the parade.,main1,2,yes
195,NA,incongruent,62,patricia,NA,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_college,2,6,.50,fish,English,images/goldfish.png,no,That's a big,NA,goldfish,You say to your friend:,male,big,small,1565032729690,This one is also in the parade.,main1,3,yes
195,NA,incongruent,62,patricia,NA,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,2,6,.50,birds,English,images/hummingbird.png,no,That's a big,NA,hummingbird,You say to your friend:,male,big,small,1565032729690,This one is also in the parade.,main2,1,yes
195,NA,incongruent,62,patricia,NA,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,2,6,.50,trees,English,images/bonsai.png,no,That's a big,NA,tree,You say to your friend:,male,big,small,1565032729690,This one is also in the landscape.,main2,2,yes
195,NA,incongruent,62,patricia,NA,prenominal,You see a parade of animals.,images/animal_parade_big.png,graduated_college,2,6,.50,dogs,English,images/great-dane.png,no,That's a small,NA,dog,You say to your friend:,male,small,big,1565032729690,This one is also in the parade.,main2,3,yes
194,NA,congruent,34,patricia,everything worked fine.,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,2,6,0.5,primates,english,images/spider-monkey.png,i don't think so,That,is small.,mokey,You say to your friend:,male,small,small,1565032839674,This one is also in the parade.,main1,1,yes
194,NA,congruent,34,patricia,everything worked fine.,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_college,2,6,0.5,birds,english,images/hummingbird.png,i don't think so,That,is small.,humming bird,You say to your friend:,male,small,small,1565032839674,This one is also in the parade.,main1,2,yes
194,NA,congruent,34,patricia,everything worked fine.,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_college,2,6,0.5,flowers,english,images/sunflower.png,i don't think so,That,is big.,sunflower,You say to your friend:,male,big,big,1565032839674,This one is also in the collection.,main1,3,yes
194,NA,congruent,34,patricia,everything worked fine.,predicative,You see the following items in a landscape.,images/landscape_small.png,graduated_college,2,6,0.5,trees,english,images/bonsai.png,i don't think so,That,is small.,bonzai,You say to your friend:,male,small,small,1565032839674,This one is also in the landscape.,main2,1,yes
194,NA,congruent,34,patricia,everything worked fine.,predicative,You see a parade of animals.,images/fish_parade_big.png,graduated_college,2,6,0.5,fish,english,images/swordfish.png,i don't think so,That,is big.,swordfish,You say to your friend:,male,big,big,1565032839674,This one is also in the parade.,main2,2,yes
194,NA,congruent,34,patricia,everything worked fine.,predicative,You see a parade of animals.,images/animal_parade_big.png,graduated_college,2,6,0.5,dogs,english,images/great-dane.png,i don't think so,That,is big.,dog,You say to your friend:,male,big,big,1565032839674,This one is also in the parade.,main2,3,yes
193,NA,congruent,21,susan,NA,predicative,You see a parade of animals.,images/primates_parade_big.png,some_college,1,6,0.50,primates,English,images/gorilla.png,"No, not at all",That,is big.,gorilla,You say to your friend:,male,big,big,1565032682180,This one is also in the parade.,main1,1,yes
193,NA,congruent,21,susan,NA,predicative,You see a parade of animals.,images/fish_parade_big.png,some_college,1,6,0.50,fish,English,images/swordfish.png,"No, not at all",That,is big.,fish,You say to your friend:,male,big,big,1565032682180,This one is also in the parade.,main1,2,yes
193,NA,congruent,21,susan,NA,predicative,You see a parade of animals.,images/birds_parade_small.png,some_college,1,6,0.50,birds,English,images/hummingbird.png,"No, not at all",That,is small.,bird,You say to your friend:,male,small,small,1565032682180,This one is also in the parade.,main1,3,yes
193,NA,congruent,21,susan,NA,predicative,You see the following items in a landscape.,images/landscape_small.png,some_college,1,6,0.50,trees,English,images/bonsai.png,"No, not at all",That,is small.,tree,You say to your friend:,male,small,small,1565032682180,This one is also in the landscape.,main2,1,yes
193,NA,congruent,21,susan,NA,predicative,You see a parade of animals.,images/animal_parade_big.png,some_college,1,6,0.50,dogs,English,images/great-dane.png,"No, not at all",That,is big.,dog,You say to your friend:,male,big,big,1565032682180,This one is also in the parade.,main2,2,yes
193,NA,congruent,21,susan,NA,predicative,You see a collection of plants.,images/plant_parade_small.png,some_college,1,6,0.50,flowers,English,images/daisy.png,"No, not at all",That,is small.,flower,You say to your friend:,male,small,small,1565032682180,This one is also in the collection.,main2,3,yes
192,NA,congruent,27,susan,NA,predicative,You see a parade of animals.,images/primates_parade_small.png,some_college,2,6,.50,primates,English,images/spider-monkey.png,NA,That,is small.,monkey,You say to your friend:,male,small,small,1565032846449,This one is also in the parade.,main1,1,yes
192,NA,congruent,27,susan,NA,predicative,You see a parade of animals.,images/fish_parade_small.png,some_college,2,6,.50,fish,English,images/goldfish.png,NA,That,is small.,goldfish,You say to your friend:,male,small,small,1565032846449,This one is also in the parade.,main1,2,yes
192,NA,congruent,27,susan,NA,predicative,You see a collection of plants.,images/plant_parade_big.png,some_college,2,6,.50,flowers,English,images/sunflower.png,NA,That,is big.,sunflower,You say to your friend:,male,big,big,1565032846449,This one is also in the collection.,main1,3,yes
192,NA,congruent,27,susan,NA,predicative,You see a parade of animals.,images/birds_parade_big.png,some_college,2,6,.50,birds,English,images/swan.png,NA,That,is big.,swan,You say to your friend:,male,big,big,1565032846449,This one is also in the parade.,main2,1,yes
192,NA,congruent,27,susan,NA,predicative,You see a parade of animals.,images/animal_parade_big.png,some_college,2,6,.50,dogs,English,images/great-dane.png,NA,That,is big.,dog,You say to your friend:,male,big,big,1565032846449,This one is also in the parade.,main2,2,yes
192,NA,congruent,27,susan,NA,predicative,You see the following items in a landscape.,images/landscape_small.png,some_college,2,6,.50,trees,English,images/bonsai.png,NA,That,is small.,bonsai tree,You say to your friend:,male,small,small,1565032846449,This one is also in the landscape.,main2,3,yes
191,NA,congruent,60,Linda,NA,predicative,You see a parade of animals.,images/animal_parade_small.png,graduated_high_school,1,6,0.60,dogs,English,images/chihuahua.png,slow loading,That,is small.,fox,You say to your friend:,male,small,small,1565032680029,This one is also in the parade.,main1,1,yes
191,NA,congruent,60,Linda,NA,predicative,You see a parade of animals.,images/fish_parade_small.png,graduated_high_school,1,6,0.60,fish,English,images/goldfish.png,slow loading,That,is small.,fish,You say to your friend:,male,small,small,1565032680029,This one is also in the parade.,main1,2,yes
191,NA,congruent,60,Linda,NA,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_high_school,1,6,0.60,trees,English,images/redwood.png,slow loading,That,is big.,tree,You say to your friend:,male,big,big,1565032680029,This one is also in the landscape.,main1,3,yes
191,NA,congruent,60,Linda,NA,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_high_school,1,6,0.60,flowers,English,images/sunflower.png,slow loading,That,is big.,flower,You say to your friend:,male,big,big,1565032680029,This one is also in the collection.,main2,1,yes
191,NA,congruent,60,Linda,NA,predicative,You see a parade of animals.,images/primates_parade_big.png,graduated_high_school,1,6,0.60,primates,English,images/gorilla.png,slow loading,That,is big.,gorilla,You say to your friend:,male,big,big,1565032680029,This one is also in the parade.,main2,2,yes
191,NA,congruent,60,Linda,NA,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_high_school,1,6,0.60,birds,English,images/hummingbird.png,slow loading,That,is small.,bird,You say to your friend:,male,small,small,1565032680029,This one is also in the parade.,main2,3,yes
190,NA,congruent,35,jennifer,n/a,prenominal,You see a collection of plants.,images/plant_parade_small.png,higher_degree,2,6,.50,flowers,English,images/daisy.png,no,That's a small,NA,flower,You say to your friend:,female,small,small,1565032877504,This one is also in the collection.,main1,1,yes
190,NA,congruent,35,jennifer,n/a,prenominal,You see the following items in a landscape.,images/landscape_big.png,higher_degree,2,6,.50,trees,English,images/redwood.png,no,That's a big,NA,tree,You say to your friend:,female,big,big,1565032877504,This one is also in the landscape.,main1,2,yes
190,NA,congruent,35,jennifer,n/a,prenominal,You see a parade of animals.,images/animal_parade_big.png,higher_degree,2,6,.50,dogs,English,images/great-dane.png,no,That's a big,NA,dog,You say to your friend:,female,big,big,1565032877504,This one is also in the parade.,main1,3,yes
190,NA,congruent,35,jennifer,n/a,prenominal,You see a parade of animals.,images/fish_parade_big.png,higher_degree,2,6,.50,fish,English,images/swordfish.png,no,That's a big,NA,fish,You say to your friend:,female,big,big,1565032877504,This one is also in the parade.,main2,1,yes
190,NA,congruent,35,jennifer,n/a,prenominal,You see a parade of animals.,images/birds_parade_small.png,higher_degree,2,6,.50,birds,English,images/hummingbird.png,no,That's a small,NA,bird,You say to your friend:,female,small,small,1565032877504,This one is also in the parade.,main2,2,yes
190,NA,congruent,35,jennifer,n/a,prenominal,You see a parade of animals.,images/primates_parade_small.png,higher_degree,2,6,.50,primates,English,images/spider-monkey.png,no,That's a small,NA,monkey,You say to your friend:,female,small,small,1565032877504,This one is also in the parade.,main2,3,yes
189,NA,incongruent,25,Sarah,no,prenominal,You see a collection of plants.,images/plant_parade_big.png,some_college,1,6,0.50,flowers,English,images/sunflower.png,no,That's a small,NA,sunflower,You say to your friend:,male,small,big,1565032794759,This one is also in the collection.,main1,1,yes
189,NA,incongruent,25,Sarah,no,prenominal,You see the following items in a landscape.,images/landscape_big.png,some_college,1,6,0.50,trees,English,images/redwood.png,no,That's a small,NA,tree,You say to your friend:,male,small,big,1565032794759,This one is also in the landscape.,main1,2,yes
189,NA,incongruent,25,Sarah,no,prenominal,You see a parade of animals.,images/fish_parade_small.png,some_college,1,6,0.50,fish,English,images/goldfish.png,no,That's a big,NA,fish,You say to your friend:,male,big,small,1565032794759,This one is also in the parade.,main1,3,yes
189,NA,incongruent,25,Sarah,no,prenominal,You see a parade of animals.,images/animal_parade_small.png,some_college,1,6,0.50,dogs,English,images/chihuahua.png,no,That's a big,NA,dog,You say to your friend:,male,big,small,1565032794759,This one is also in the parade.,main2,1,yes
189,NA,incongruent,25,Sarah,no,prenominal,You see a parade of animals.,images/primates_parade_big.png,some_college,1,6,0.50,primates,English,images/gorilla.png,no,That's a small,NA,gorilla,You say to your friend:,male,small,big,1565032794759,This one is also in the parade.,main2,2,yes
189,NA,incongruent,25,Sarah,no,prenominal,You see a parade of animals.,images/birds_parade_small.png,some_college,1,6,0.50,birds,English,images/hummingbird.png,no,That's a big,NA,bird,You say to your friend:,male,big,small,1565032794759,This one is also in the parade.,main2,3,yes
188,NA,incongruent,23,jessica,NA,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,.5,flowers,English,images/sunflower.png,NA,That's a small,NA,plant,You say to your friend:,female,small,big,1565032791988,This one is also in the collection.,main1,1,yes
188,NA,incongruent,23,jessica,NA,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,.5,dogs,English,images/chihuahua.png,NA,That's a big,NA,animal,You say to your friend:,female,big,small,1565032791988,This one is also in the parade.,main1,2,yes
188,NA,incongruent,23,jessica,NA,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,.5,fish,English,images/swordfish.png,NA,That's a small,NA,animal,You say to your friend:,female,small,big,1565032791988,This one is also in the parade.,main1,3,yes
188,NA,incongruent,23,jessica,NA,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,.5,birds,English,images/swan.png,NA,That's a small,NA,animal,You say to your friend:,female,small,big,1565032791988,This one is also in the parade.,main2,1,yes
188,NA,incongruent,23,jessica,NA,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,.5,trees,English,images/bonsai.png,NA,That's a big,NA,plant,You say to your friend:,female,big,small,1565032791988,This one is also in the landscape.,main2,2,yes
188,NA,incongruent,23,jessica,NA,prenominal,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,.5,primates,English,images/spider-monkey.png,NA,That's a big,NA,animal,You say to your friend:,female,big,small,1565032791988,This one is also in the parade.,main2,3,yes
187,NA,congruent,36,Jessica,NA,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,.5,fish,English,images/swordfish.png,NA,That's a big,NA,swordfish,You say to your friend:,female,big,big,1565032758612,This one is also in the parade.,main1,1,yes
187,NA,congruent,36,Jessica,NA,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,.5,birds,English,images/swan.png,NA,That's a big,NA,swan,You say to your friend:,female,big,big,1565032758612,This one is also in the parade.,main1,2,yes
187,NA,congruent,36,Jessica,NA,prenominal,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,.5,primates,English,images/spider-monkey.png,NA,That's a small,NA,monkey,You say to your friend:,female,small,small,1565032758612,This one is also in the parade.,main1,3,yes
187,NA,congruent,36,Jessica,NA,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,.5,flowers,English,images/sunflower.png,NA,That's a big,NA,sunflower,You say to your friend:,female,big,big,1565032758612,This one is also in the collection.,main2,1,yes
187,NA,congruent,36,Jessica,NA,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,.5,dogs,English,images/chihuahua.png,NA,That's a small,NA,dog,You say to your friend:,female,small,small,1565032758612,This one is also in the parade.,main2,2,yes
187,NA,congruent,36,Jessica,NA,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,.5,trees,English,images/bonsai.png,NA,That's a small,NA,tree,You say to your friend:,female,small,small,1565032758612,This one is also in the landscape.,main2,3,yes
186,NA,incongruent,38,elizabeth,NA,predicative,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,1,birds,English,images/swan.png,None,That,is small.,duck,You say to your friend:,male,small,big,1565032707902,This one is also in the parade.,main1,1,yes
186,NA,incongruent,38,elizabeth,NA,predicative,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,1,fish,English,images/swordfish.png,None,That,is small.,stingray,You say to your friend:,male,small,big,1565032707902,This one is also in the parade.,main1,2,yes
186,NA,incongruent,38,elizabeth,NA,predicative,You see a collection of plants.,images/plant_parade_small.png,graduated_college,1,6,1,flowers,English,images/daisy.png,None,That,is big.,flower,You say to your friend:,male,big,small,1565032707902,This one is also in the collection.,main1,3,yes
186,NA,incongruent,38,elizabeth,NA,predicative,You see a parade of animals.,images/primates_parade_big.png,graduated_college,1,6,1,primates,English,images/gorilla.png,None,That,is small.,ape,You say to your friend:,male,small,big,1565032707902,This one is also in the parade.,main2,1,yes
186,NA,incongruent,38,elizabeth,NA,predicative,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,1,dogs,English,images/chihuahua.png,None,That,is big.,deer,You say to your friend:,male,big,small,1565032707902,This one is also in the parade.,main2,2,yes
186,NA,incongruent,38,elizabeth,NA,predicative,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,1,trees,English,images/bonsai.png,None,That,is big.,plant,You say to your friend:,male,big,small,1565032707902,This one is also in the landscape.,main2,3,yes
185,NA,incongruent,25,Linda,NA,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,1.00,primates,English,images/spider-monkey.png,NA,That,is big.,monkey,You say to your friend:,male,big,small,1565032756971,This one is also in the parade.,main1,1,yes
185,NA,incongruent,25,Linda,NA,predicative,You see a collection of plants.,images/plant_parade_small.png,graduated_college,1,6,1.00,flowers,English,images/daisy.png,NA,That,is big.,flower,You say to your friend:,male,big,small,1565032756971,This one is also in the collection.,main1,2,yes
185,NA,incongruent,25,Linda,NA,predicative,You see a parade of animals.,images/animal_parade_big.png,graduated_college,1,6,1.00,dogs,English,images/great-dane.png,NA,That,is small.,dog,You say to your friend:,male,small,big,1565032756971,This one is also in the parade.,main1,3,yes
185,NA,incongruent,25,Linda,NA,predicative,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,1.00,trees,English,images/bonsai.png,NA,That,is big.,bonsai,You say to your friend:,male,big,small,1565032756971,This one is also in the landscape.,main2,1,yes
185,NA,incongruent,25,Linda,NA,predicative,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,1.00,fish,English,images/swordfish.png,NA,That,is small.,shark,You say to your friend:,male,small,big,1565032756971,This one is also in the parade.,main2,2,yes
185,NA,incongruent,25,Linda,NA,predicative,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,1.00,birds,English,images/swan.png,NA,That,is small.,duck,You say to your friend:,male,small,big,1565032756971,This one is also in the parade.,main2,3,yes
184,NA,congruent,41,susan,None.,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,0.5,flowers,English,images/sunflower.png,No.,That's a big,NA,sunflower,You say to your friend:,male,big,big,1565032680500,This one is also in the collection.,main1,1,yes
184,NA,congruent,41,susan,None.,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,0.5,birds,English,images/hummingbird.png,No.,That's a small,NA,hummingbird,You say to your friend:,male,small,small,1565032680500,This one is also in the parade.,main1,2,yes
184,NA,congruent,41,susan,None.,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,0.5,fish,English,images/swordfish.png,No.,That's a big,NA,marlin,You say to your friend:,male,big,big,1565032680500,This one is also in the parade.,main1,3,yes
184,NA,congruent,41,susan,None.,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,0.5,dogs,English,images/chihuahua.png,No.,That's a small,NA,chihuahua,You say to your friend:,male,small,small,1565032680500,This one is also in the parade.,main2,1,yes
184,NA,congruent,41,susan,None.,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,1,6,0.5,primates,English,images/gorilla.png,No.,That's a big,NA,gorilla,You say to your friend:,male,big,big,1565032680500,This one is also in the parade.,main2,2,yes
184,NA,congruent,41,susan,None.,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,0.5,trees,English,images/bonsai.png,No.,That's a small,NA,bonsai tree,You say to your friend:,male,small,small,1565032680500,This one is also in the landscape.,main2,3,yes
183,NA,incongruent,31,patricia,NA,predicative,You see a parade of animals.,images/animal_parade_big.png,graduated_college,2,6,0.50,dogs,English,images/great-dane.png,NA,That,is small.,dog,You say to your friend:,male,small,big,1565032679339,This one is also in the parade.,main1,1,yes
183,NA,incongruent,31,patricia,NA,predicative,You see a parade of animals.,images/fish_parade_small.png,graduated_college,2,6,0.50,fish,English,images/goldfish.png,NA,That,is big.,goldfish,You say to your friend:,male,big,small,1565032679339,This one is also in the parade.,main1,2,yes
183,NA,incongruent,31,patricia,NA,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_college,2,6,0.50,birds,English,images/hummingbird.png,NA,That,is big.,hummingbird,You say to your friend:,male,big,small,1565032679339,This one is also in the parade.,main1,3,yes
183,NA,incongruent,31,patricia,NA,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,2,6,0.50,primates,English,images/spider-monkey.png,NA,That,is big.,monkey,You say to your friend:,male,big,small,1565032679339,This one is also in the parade.,main2,1,yes
183,NA,incongruent,31,patricia,NA,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_college,2,6,0.50,trees,English,images/redwood.png,NA,That,is small.,tree,You say to your friend:,male,small,big,1565032679339,This one is also in the landscape.,main2,2,yes
183,NA,incongruent,31,patricia,NA,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_college,2,6,0.50,flowers,English,images/sunflower.png,NA,That,is small.,flower,You say to your friend:,male,small,big,1565032679339,This one is also in the collection.,main2,3,yes
182,NA,congruent,37,Jessica,NA,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,0.50,birds,English,images/hummingbird.png,no,That,is small.,animal,You say to your friend:,male,small,small,1565032695618,This one is also in the parade.,main1,1,yes
182,NA,congruent,37,Jessica,NA,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,0.50,trees,English,images/redwood.png,no,That,is big.,item,You say to your friend:,male,big,big,1565032695618,This one is also in the landscape.,main1,2,yes
